"decimalLongitude","decimalLatitude","eventDate","scientificName","country","stateProvince","locality","year"
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09263,19.68753,"2010-07-15","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","Hawaii, Hilo, 1190 N Kumuwaina Place",2010
-155.09097,19.72379,"2009-05-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[just outside Hilo, East of Kapiolani St and Waianuenue Ave intersection]",2009
-155.11152,19.70368,"2009-05-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[just southwest of Hilo, at Kaumana Dr and Ikena Pl intersection]",2009
-155.12135,19.69446,"2009-05-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[just southwest of Hilo, at Kaumana Dr and Chong St intersection]",2009
-155.17472,19.68328,"2009-05-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[southwest of Hilo, on Saddle Rd just East of Nolemana St]",2009
-155.20203,19.69233,"2009-05-13","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[West of Hilo, on Saddle Rd just West of Ua Nahele St]",2009
-155.07938,19.72275,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Wailoa River State Recreation Area, just southeast of Hilo",2009
-155.04544,19.73179,"2009-05-02","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Keaukaha Beach Park",2009
-155.02443,19.73205,"2009-05-02","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[North of Hilo International Airport, at Kalanianaole Ave and Akepa St intersection]",2009
-155.01156,19.73523,"2009-05-02","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[northeast of Hilo International Airport, at Leleiwi St and Kalanianaole Ave intersection]",2009
-155.06495,19.67142,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[southeast of Hilo, at Hawaii Belt Rd and Kilauea Ave intersection]",2009
-155.06023,19.66279,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Intersection of Hawaii Belt Rd and Mamaki St]",2009
-155.06557,19.65628,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Stainback Hwy at NW border of Panaewa Forest Reserve",2009
-155.07776,19.6441,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Stainback Hwy just beyond the NE edge of Waiakea Forest Reserve]",2009
-155.08647,19.63472,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Stainback Hwy just inside the NE edge of Waiakea Forest Reserve]",2009
-155.09998,19.62486,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Stainback Hwy inside Waiakea Forest Reserve]",2009
-155.11936,19.61142,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Stainback Hwy in the center of Waiakea Forest Reserve]",2009
-155.13393,19.60126,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Stainback Hwy just NE of N Kulani Rd in Waiakea Forest Reserve]",2009
-155.1452,19.59359,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Stainback Hwy just NE of Flume Rd in Waiakea Forest Reserve]",2009
-155.04986,19.64725,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Hawaii Belt Rd just East of Panaewa Forest Reserve]",2009
-155.04118,19.63466,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Hawaii Belt Rd just North of Keaau Pahoa Bypass Rd]",2009
-155.04541,19.6169,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd just South of Old Volcano Rd fork in Keaau]",2009
-155.04979,19.6071,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd just South of Aka'Akai St fork in Kurtistown]",2009
-155.06437,19.57779,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Rd just North of N ALA Rd]",2009
-155.09162,19.56334,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd at Enos Rd]",2009
-155.10536,19.55482,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Just North of Volcano Rd and N Lauko Rd intersection in Mountain View]",2009
-155.11355,19.5464,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd just South of S Pszyk Rd in Mountain View]",2009
-155.13471,19.52653,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd just South of S Oshiro Rd]",2009
-155.13784,19.51718,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd at Mauna Kea Dr]",2009
-155.1455,19.49654,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Volcano Rd just South of Lehuanani St]",2009
-154.97546,19.59617,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kaloli Dr just North of Kukui Ave in Hawaiian Paradise Park]",2009
-155.00963,19.58457,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Keaau Pahoa Rd just North of Shower Dr]",2009
-155.02121,19.57557,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Pohaku St at 37th Ave in Orchidlands Estates]",2009
-154.96337,19.60954,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kaloii St at Awa St in Hawaiian Paradise Park]",2009
-154.9574,19.59293,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Paradise Dr at Hahili St in Hawaiian Paradise Park]",2009
-154.9697,19.57968,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Paradise Dr between 18th Ave and 17th Ave in Hawaiian Paradise Park]",2009
-155.00222,19.57337,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Keaau Pahoa Rd just South of Puakalo Ave fork]",2009
-154.96925,19.52415,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Keaanu Pahoa Rd just North of Niaulani St intersection]",2009
-154.9637,19.51432,"2009-05-07","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Keaanu Pahoa Rd just South of Niaulani St intersection]",2009
-154.92967,19.48854,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Kapoho Rd at Lehualani Pl",2009
-154.91374,19.48598,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Rd in middle of Nanawale Forest Reserve]",2009
-154.89319,19.48419,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Rd about 0.5 mile East of Lava Tree State Park]",2009
-154.8822,19.4902,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kahopo Rd about 1 mile East of Lava Tree State Park]",2009
-154.86054,19.49246,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Rd 1 mile South of Kapoho Crater]",2009
-154.83434,19.50534,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd at Kapoho Rd]",2009
-154.85196,19.54011,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Government Beach Rd just North of Papaya Field Rd]",2009
-154.86824,19.5485,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Government Beach Rd in Nanawale Forest Reserve]",2009
-154.88499,19.55769,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Papio Ocean Park",2009
-154.90096,19.56539,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Government Beach Rd about 2 miles North of Nanawale Park]",2009
-154.837,19.46398,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd just South of Ahalanui Park]",2009
-154.85621,19.44541,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd at East tip of Malama-Ki Forest Reserve]",2009
-154.86692,19.43795,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd inside Malama-Ki Forest Reserve]",2009
-154.88007,19.42719,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd at Opihakao Dr]",2009
-154.88959,19.41779,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd about 1 mile South of Opihakao Dr]",2009
-154.90354,19.40969,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd just S of Lava Ln]",2009
-154.91507,19.40273,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd about 0.5 miles N of Kalihikai St fork]",2009
-154.93771,19.38579,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd about 0.75 miles South of Ole Ole St]",2009
-154.96948,19.36164,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Kalapana Kapoho Beach Rd at Kaimu Beach Park",2009
-154.95766,19.38873,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Pahoa Kalapana Rd just North of Old Kalapana Rd fork]",2009
-154.95299,19.40968,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Pahoa Kalapana Rd just South of 1 Ele Ele Rd]",2009
-154.94506,19.43621,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Pahoa Kalapana Rd at Kamaili Rd in Puna Forest Reserve]",2009
-154.94097,19.45786,"2009-05-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Pahoa Kalapana Rd at Malama St]",2009
-155.87188,19.21664,"2009-05-10","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just North of Papa Bay Dr]",2009
-155.87352,19.30555,"2009-05-10","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy about 0.75 miles South of Kache Rd",2009
-155.88052,19.43783,"2009-05-10","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just North of Bruner Rd]",2009
-155.87991,19.44806,"2009-05-10","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy about 0.25 Miles North of Middle Keei Rd at unnamed road]",2009
-155.97562,19.6855,"2009-05-08","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Palani Rd just South of Mamalahoa Hwy fork]",2009
-155.09121,19.74813,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kamehameha Ave just South of Wainaku St]",2009
-155.0918,19.76814,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy at Lali St]",2009
-155.09212,19.79667,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Ohanakupa Rd just East of Old Mamalahoa Hwy]",2009
-155.10054,19.80631,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just North of Indian Tree Rd]",2009
-155.10489,19.81735,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy at Old Onomea Rd]",2009
-155.10359,19.83596,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just South of Kaupakuea Homestead Rd]",2009
-155.10863,19.87333,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just South of State Hwy 220]",2009
-155.1202,19.88417,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy North of Wailea Rd (Old Mamalahoa Hwy) across Kolekole Stream bridge]",2009
-155.12647,19.89498,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy at Chin Chuck Rd]",2009
-155.14432,19.91762,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just North of Peleau Stream]",2009
-155.15497,19.92632,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just South of Nanue Stream]",2009
-155.2008,19.96254,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just South of Kapehu Stream]",2009
-155.21238,19.9718,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy between Pahale Stream and Haakoa Stream]",2009
-155.25988,20.00385,"2009-05-03","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just East of Kaawalii Stream]",2009
-155.58167,20.11659,"2009-05-04","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kukuihaele Rd at Waipio Rd]",2009
-155.51709,20.06662,"2009-05-05","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy about 0.5 miles West of Homestead Rd]",2009
-155.091248,19.712415,"2009-07-21","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2009
-154.99927,19.59288,"2009-07-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Shower Dr at Nanialii Ave]",2009
-154.95407,19.50489,"2009-07-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Pahoa Bypass Rd at Kahakai Blvd intersection",2009
-154.84778,19.4555,"2009-07-14","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd just SW of Isaac Hale Park]",2009
-154.92806,19.39624,"2009-07-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd just W of Oliana St]",2009
-154.95987,19.36676,"2009-07-06","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Kapoho Kalapana Rd about 0.5 miles North of Kaimu Beach Park]",2009
-155.28734,20.0099,"2009-07-09","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","[Mamalahoa Hwy just West of Kaula Gulch]",2009
-155.066667,19.683333,"2007-09-10","Eleutherodactylus coqui Thomas, 1966","United States of America","29","Big Island, Hawai.",2007
-155.066667,19.683333,"2007-09-10","Eleutherodactylus coqui Thomas, 1966","United States of America","29","Big Island.",2007
-155.066667,19.683333,"2007-09-10","Eleutherodactylus coqui Thomas, 1966","United States of America","29","Big Island.",2007
-155.066667,19.683333,"2007-09-10","Eleutherodactylus coqui Thomas, 1966","United States of America","29","Big Island.",2007
-155.066667,19.683333,"2007-09-10","Eleutherodactylus coqui Thomas, 1966","United States of America","29","Big Island.",2007
-155.884568,19.425333,"2007","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2007
-155.869495,19.421227,"2006","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2006
-155.640525,19.035056,"2006","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2006
-155.93261,19.548686,"2006","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2006
-155.878163,19.360111,"2006","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2006
-154.816933,19.507213,"2006","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii",NA,2006
-154.933,19.5,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Lava Tree State Monument in Pahoa",2004
-156.3425,20.938889,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Maliko Gulch",2004
-155.155,19.8581,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Akaka Falls State Park",2004
-154.988,19.6081,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Hawaiian Paradise Park",2004
-155.021,19.6078,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Humane Society",2004
-155.141,19.6886,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Kaumana Caves Park",2004
-156.433,20.7167,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Kihei Nursery",2004
-155.086,19.5978,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Kurtistown",2004
-155.831,19.1161,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Manuka Natural Area Reserve",2004
-155.064,19.7058,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Puainako Street/Safeway",2004
-155.586,20.1175,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Waipio Overlook",2004
-154.917,19.4333,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Brysons Cinder Cone, on the island of Hawaii",2004
-154.9,19.4667,"2004-12-31","Eleutherodactylus coqui Thomas, 1966","United States of America","Hi","Nanawale Forest Reserve, on the island of Hawaii",2004
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
-154.902668,19.483122,"2003-03-27","Eleutherodactylus coqui Thomas, 1966","United States of America","Hawaii","LAVA TREE STATE PARK PUNA DISTRICT",2003
